no,kind,provider,controllerClass,package,endpoint,httpMethod,path,basePath,javaMethod,sourceFile,line,inheritedByCount,inheritedBy,note
104,own,자체 선언,NewsletterController,com.arms.api.newsletter.controller,DELETE /anonymous/cover/newsletter/removeNewsletter/{newsletterId},DELETE,/anonymous/cover/newsletter/removeNewsletter/{newsletterId},/anonymous/cover/newsletter,removeNewsletter,com/arms/api/newsletter/controller/NewsletterController.java,56,,,
105,own,자체 선언,NewsletterController,com.arms.api.newsletter.controller,PUT /anonymous/cover/newsletter/updateNewsletter,PUT,/anonymous/cover/newsletter/updateNewsletter,/anonymous/cover/newsletter,updateNewsletter,com/arms/api/newsletter/controller/NewsletterController.java,48,,,
106,own,자체 선언,PatchnoteController,com.arms.api.patchnote.controller,GET /anonymous/arms/patchnote/getPatchnoteList.do,GET,/anonymous/arms/patchnote/getPatchnoteList.do,/anonymous/arms/patchnote,getPatchnoteList,com/arms/api/patchnote/controller/PatchnoteController.java,38,,,
107,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,POST /arms/pdService/addPdServiceNode.do,POST,/arms/pdService/addPdServiceNode.do,/arms/pdService,addPdServiceNode,com/arms/api/product_service/pdservice/controller/PdServiceController.java,62,,,
108,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,POST /arms/pdService/addVersionToNode.do,POST,/arms/pdService/addVersionToNode.do,/arms/pdService,addVersionToNode,com/arms/api/product_service/pdservice/controller/PdServiceController.java,73,,,
109,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,GET /arms/pdService/getD3ChartData.do,GET,/arms/pdService/getD3ChartData.do,/arms/pdService,getD3ChartData,com/arms/api/product_service/pdservice/controller/PdServiceController.java,175,,,
110,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,GET /arms/pdService/getNodeWithVersionOrderByCidDesc,GET,/arms/pdService/getNodeWithVersionOrderByCidDesc,/arms/pdService,getNodeWithVersionOrderByCidDesc,com/arms/api/product_service/pdservice/controller/PdServiceController.java,53,,,
111,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,GET /arms/pdService/getPdServiceAndVersionByCid,GET,/arms/pdService/getPdServiceAndVersionByCid,/arms/pdService,getPdServiceAndVersionByCid,com/arms/api/product_service/pdservice/controller/PdServiceController.java,149,,,
112,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,GET /arms/pdService/getPdServiceEntityAndVersionList,GET,/arms/pdService/getPdServiceEntityAndVersionList,/arms/pdService,getPdServiceEntityAndVersionList,com/arms/api/product_service/pdservice/controller/PdServiceController.java,138,,,
113,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,GET /arms/pdService/getVersionList,GET,/arms/pdService/getVersionList,/arms/pdService,getVersionList,com/arms/api/product_service/pdservice/controller/PdServiceController.java,118,,,
114,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,POST /arms/pdService/removeAll.do/{pdServiceId},POST,/arms/pdService/removeAll.do/{pdServiceId},/arms/pdService,removeAll,com/arms/api/product_service/pdservice/controller/PdServiceController.java,181,,,
115,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,DELETE /arms/pdService/removeVersion.do,DELETE,/arms/pdService/removeVersion.do,/arms/pdService,removeVersion,com/arms/api/product_service/pdservice/controller/PdServiceController.java,159,,,
116,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,PUT /arms/pdService/updateVersionToNode.do,PUT,/arms/pdService/updateVersionToNode.do,/arms/pdService,updateVersionNode,com/arms/api/product_service/pdservice/controller/PdServiceController.java,85,,,
117,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,POST /arms/pdService/uploadFileToNode.do,POST,/arms/pdService/uploadFileToNode.do,/arms/pdService,uploadFileToNode,com/arms/api/product_service/pdservice/controller/PdServiceController.java,103,,,
118,own,자체 선언,PdServiceController,com.arms.api.product_service.pdservice.controller,GET /arms/pdService/versions-with-date,GET,/arms/pdService/versions-with-date,/arms/pdService,getVersionListWithDate,com/arms/api/product_service/pdservice/controller/PdServiceController.java,128,,,
119,own,자체 선언,PdServiceDetailController,com.arms.api.product_service.pdservice_detail.controller,POST /arms/pdServiceDetail/addNode.do/{pdServiceId},POST,/arms/pdServiceDetail/addNode.do/{pdServiceId},/arms/pdServiceDetail,addNodeByPdService,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,69,,,
120,own,자체 선언,PdServiceDetailController,com.arms.api.product_service.pdservice_detail.controller,POST /arms/pdServiceDetail/deleteFileNode.do/{fileId},POST,/arms/pdServiceDetail/deleteFileNode.do/{fileId},/arms/pdServiceDetail,deleteFileNode,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,127,,,
121,own,자체 선언,PdServiceDetailController,com.arms.api.product_service.pdservice_detail.controller,POST /arms/pdServiceDetail/deleteNode.do/{pdServiceDetailId},POST,/arms/pdServiceDetail/deleteNode.do/{pdServiceDetailId},/arms/pdServiceDetail,deleteNode,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,113,,,
122,own,자체 선언,PdServiceDetailController,com.arms.api.product_service.pdservice_detail.controller,GET /arms/pdServiceDetail/getFilesByNode.do,GET,/arms/pdServiceDetail/getFilesByNode.do,/arms/pdServiceDetail,getFilesByNode,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,98,,,
123,own,자체 선언,PdServiceDetailController,com.arms.api.product_service.pdservice_detail.controller,GET /arms/pdServiceDetail/getNodes.do/{pdServiceId},GET,/arms/pdServiceDetail/getNodes.do/{pdServiceId},/arms/pdServiceDetail,getNodesByPdService,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,56,,,
124,own,자체 선언,PdServiceDetailController,com.arms.api.product_service.pdservice_detail.controller,POST /arms/pdServiceDetail/uploadFileToNode.do,POST,/arms/pdServiceDetail/uploadFileToNode.do,/arms/pdServiceDetail,uploadFileToNode,com/arms/api/product_service/pdservice_detail/controller/PdServiceDetailController.java,81,,,
125,own,자체 선언,PdServicePureController,com.arms.api.product_service.pdservice_pure.controller,GET /arms/pdServicePure,GET,/arms/pdServicePure,/arms/pdServicePure,findAll,com/arms/api/product_service/pdservice_pure/controller/PdServicePureController.java,58,,,
126,own,자체 선언,PdServicePureController,com.arms.api.product_service.pdservice_pure.controller,GET /arms/pdServicePure/get-test-a,GET,/arms/pdServicePure/get-test-a,/arms/pdServicePure,GetTestA,com/arms/api/product_service/pdservice_pure/controller/PdServicePureController.java,75,,,
127,own,자체 선언,PdServicePureController,com.arms.api.product_service.pdservice_pure.controller,GET /arms/pdServicePure/getPdServiceMonitor.do,GET,/arms/pdServicePure/getPdServiceMonitor.do,/arms/pdServicePure,getPdServiceMonitor,com/arms/api/product_service/pdservice_pure/controller/PdServicePureController.java,48,,,
128,own,자체 선언,PdServicePureController,com.arms.api.product_service.pdservice_pure.controller,GET /arms/pdServicePure/getPdServiceWithDetail.do,GET,/arms/pdServicePure/getPdServiceWithDetail.do,/arms/pdServicePure,getPdServiceWithDetail,com/arms/api/product_service/pdservice_pure/controller/PdServicePureController.java,87,,,
129,own,자체 선언,PdServicePureController,com.arms.api.product_service.pdservice_pure.controller,POST /arms/pdServicePure/post-test-a,POST,/arms/pdServicePure/post-test-a,/arms/pdServicePure,PostTestA,com/arms/api/product_service/pdservice_pure/controller/PdServicePureController.java,81,,,
130,own,자체 선언,PdServiceVersionController,com.arms.api.product_service.pdserviceversion.controller,GET /arms/pdServiceVersion,GET,/arms/pdServiceVersion,/arms/pdServiceVersion,getVersion,com/arms/api/product_service/pdserviceversion/controller/PdServiceVersionController.java,52,,,
131,own,자체 선언,PdServiceVersionController,com.arms.api.product_service.pdserviceversion.controller,GET /arms/pdServiceVersion/pure,GET,/arms/pdServiceVersion/pure,/arms/pdServiceVersion,findAll,com/arms/api/product_service/pdserviceversion/controller/PdServiceVersionController.java,59,,,
132,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/deadline-stats/{changeReqTableName}/getNodesWhereInIds.do,POST,/arms/report/deadline-stats/{changeReqTableName}/getNodesWhereInIds.do,/arms/report,selectDeadlineStats,com/arms/api/report/performance/controller/PerformanceReportController.java,111,,,
133,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,GET /arms/report/dwr-test,GET,/arms/report/dwr-test,/arms/report,dwrTest,com/arms/api/report/performance/controller/PerformanceReportController.java,88,,,
134,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/pdService-name-info/{changeReqTableName},POST,/arms/report/pdService-name-info/{changeReqTableName},/arms/report,getPdServiceAndVersionNameList,com/arms/api/report/performance/controller/PerformanceReportController.java,103,,,
135,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/personal-performance,POST,/arms/report/personal-performance,/arms/report,getPerformanceData,com/arms/api/report/performance/controller/PerformanceReportController.java,83,,,
136,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/personal/export/performance-audio-v2,POST,/arms/report/personal/export/performance-audio-v2,/arms/report,exportPerformanceReportWithAudioV2,com/arms/api/report/performance/controller/PerformanceReportController.java,58,,,
137,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/personal/export/performance-audio-v2/mock,POST,/arms/report/personal/export/performance-audio-v2/mock,/arms/report,exportPerformanceReportWithAudioV2Mock,com/arms/api/report/performance/controller/PerformanceReportController.java,72,,,
138,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/personal/export/performance-v2,POST,/arms/report/personal/export/performance-v2,/arms/report,exportPerformanceReportV2,com/arms/api/report/performance/controller/PerformanceReportController.java,29,,,
139,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/personal/export/performance-v2/mock,POST,/arms/report/personal/export/performance-v2/mock,/arms/report,exportPerformanceReportV2Mock,com/arms/api/report/performance/controller/PerformanceReportController.java,43,,,
140,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/req-status/{changeReqTableName}/getNodesWhereInIds.do,POST,/arms/report/req-status/{changeReqTableName}/getNodesWhereInIds.do,/arms/report,getReqStatusListByCReqLinkIds,com/arms/api/report/performance/controller/PerformanceReportController.java,116,,,
141,own,자체 선언,PerformanceReportController,com.arms.api.report.performance.controller,POST /arms/report/{changeReqTableName}/getNodesWhereInIds.do,POST,/arms/report/{changeReqTableName}/getNodesWhereInIds.do,/arms/report,getNodesByCIds,com/arms/api/report/performance/controller/PerformanceReportController.java,93,,,
142,own,자체 선언,PocController,com.arms.api.poc.controller,POST /anonymous/arms/poc/addPoc.do,POST,/anonymous/arms/poc/addPoc.do,/anonymous/arms/poc,addPoc,com/arms/api/poc/controller/PocController.java,24,,,
143,own,자체 선언,PocController,com.arms.api.poc.controller,GET /anonymous/arms/poc/getPoc.do/{pocId},GET,/anonymous/arms/poc/getPoc.do/{pocId},/anonymous/arms/poc,getPoc,com/arms/api/poc/controller/PocController.java,29,,,
144,own,자체 선언,PocController,com.arms.api.poc.controller,GET /anonymous/arms/poc/getPocList.do,GET,/anonymous/arms/poc/getPocList.do,/anonymous/arms/poc,getPocList,com/arms/api/poc/controller/PocController.java,34,,,
145,own,자체 선언,PocController,com.arms.api.poc.controller,DELETE /anonymous/arms/poc/removePoc.do/{pocId},DELETE,/anonymous/arms/poc/removePoc.do/{pocId},/anonymous/arms/poc,removePoc,com/arms/api/poc/controller/PocController.java,44,,,
146,own,자체 선언,PocController,com.arms.api.poc.controller,PUT /anonymous/arms/poc/updatePoc.do,PUT,/anonymous/arms/poc/updatePoc.do,/anonymous/arms/poc,updatePoc,com/arms/api/poc/controller/PocController.java,39,,,
147,own,자체 선언,PocReqRegisterController,com.arms.api.pocreq.controller,GET /arms/poc/req-register,GET,/arms/poc/req-register,/arms/poc/req-register,getReqRegisterList,com/arms/api/pocreq/controller/PocReqRegisterController.java,47,,,
148,own,자체 선언,PocReqRegisterController,com.arms.api.pocreq.controller,POST /arms/poc/req-register,POST,/arms/poc/req-register,/arms/poc/req-register,registerRequest,com/arms/api/pocreq/controller/PocReqRegisterController.java,40,,,
149,own,자체 선언,PocReqRegisterController,com.arms.api.pocreq.controller,GET /arms/poc/req-register/alm-list,GET,/arms/poc/req-register/alm-list,/arms/poc/req-register,getAlmList,com/arms/api/pocreq/controller/PocReqRegisterController.java,25,,,
150,own,자체 선언,PocReqRegisterController,com.arms.api.pocreq.controller,GET /arms/poc/req-register/issue-list,GET,/arms/poc/req-register/issue-list,/arms/poc/req-register,getIssueList,com/arms/api/pocreq/controller/PocReqRegisterController.java,32,,,
151,own,자체 선언,PortfolioTrackRecordController,com.arms.api.report.ptr.controller,POST /arms/report/portfolio-track-record/version-progress-card,POST,/arms/report/portfolio-track-record/version-progress-card,/arms/report/portfolio-track-record,버전별_개발_진척현황,com/arms/api/report/ptr/controller/PortfolioTrackRecordController.java,33,,,
152,own,자체 선언,PortfolioTrackRecordController,com.arms.api.report.ptr.controller,POST /arms/report/portfolio-track-record/version-progress-card/detail,POST,/arms/report/portfolio-track-record/version-progress-card/detail,/arms/report/portfolio-track-record,버전별_개발_진척현황_상세,com/arms/api/report/ptr/controller/PortfolioTrackRecordController.java,38,,,
153,own,자체 선언,PortfolioTrackRecordController,com.arms.api.report.ptr.controller,POST /arms/report/portfolio-track-record/weekly-version-table,POST,/arms/report/portfolio-track-record/weekly-version-table,/arms/report/portfolio-track-record,주차별_개발_진척표,com/arms/api/report/ptr/controller/PortfolioTrackRecordController.java,28,,,
154,own,자체 선언,PortfolioTrackRecordController,com.arms.api.report.ptr.controller,GET /arms/report/portfolio-track-record/{changeReqTableName}/project-progress,GET,/arms/report/portfolio-track-record/{changeReqTableName}/project-progress,/arms/report/portfolio-track-record,프로젝트_진척율,com/arms/api/report/ptr/controller/PortfolioTrackRecordController.java,22,,,
155,own,자체 선언,ReportExportController,com.arms.api.report.export_service.controller,POST /arms/export/reports/export/ppt,POST,/arms/export/reports/export/ppt,/arms/export/reports,exportToPpt,com/arms/api/report/export_service/controller/ReportExportController.java,84,,,
156,own,자체 선언,ReportExportController,com.arms.api.report.export_service.controller,POST /arms/export/reports/export/ppt/metadata,POST,/arms/export/reports/export/ppt/metadata,/arms/export/reports,exportPptMetadata,com/arms/api/report/export_service/controller/ReportExportController.java,101,,,
157,own,자체 선언,ReportExportController,com.arms.api.report.export_service.controller,GET /arms/export/reports/health,GET,/arms/export/reports/health,/arms/export/reports,healthCheck,com/arms/api/report/export_service/controller/ReportExportController.java,70,,,
158,own,자체 선언,ReportExportController,com.arms.api.report.export_service.controller,POST /arms/export/reports/simple-report,POST,/arms/export/reports/simple-report,/arms/export/reports,createSimpleReport,com/arms/api/report/export_service/controller/ReportExportController.java,133,,,
159,own,자체 선언,ReportExportController,com.arms.api.report.export_service.controller,POST /arms/export/reports/simple-report-v2,POST,/arms/export/reports/simple-report-v2,/arms/export/reports,createSimpleReportV2,com/arms/api/report/export_service/controller/ReportExportController.java,194,,,
160,own,자체 선언,ReportExportController,com.arms.api.report.export_service.controller,POST /arms/export/reports/weekly-report,POST,/arms/export/reports/weekly-report,/arms/export/reports,createWeeklyReport,com/arms/api/report/export_service/controller/ReportExportController.java,314,,,
161,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/excel-upload/req-def/pd-service-id/{pdServiceId},GET,/arms/reqAdd/excel-upload/req-def/pd-service-id/{pdServiceId},/arms/reqAdd,getUploadReqDefData,com/arms/api/requirement/reqadd/controller/ReqAddController.java,567,,,
162,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,POST /arms/reqAdd/excel-upload/req-def/pd-service-id/{pdServiceId},POST,/arms/reqAdd/excel-upload/req-def/pd-service-id/{pdServiceId},/arms/reqAdd,uploadReqDefData,com/arms/api/requirement/reqadd/controller/ReqAddController.java,540,,,
163,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/excel-upload/req-def/pd-service-id/{pdServiceId}/download,GET,/arms/reqAdd/excel-upload/req-def/pd-service-id/{pdServiceId}/download,/arms/reqAdd,downloadReqDefExcelFile,com/arms/api/requirement/reqadd/controller/ReqAddController.java,575,,,
164,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/excel-upload/server-data/pd-service-id/{pdServiceId},GET,/arms/reqAdd/excel-upload/server-data/pd-service-id/{pdServiceId},/arms/reqAdd,getUploadServerData,com/arms/api/requirement/reqadd/controller/ReqAddController.java,501,,,
165,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,POST /arms/reqAdd/excel-upload/server-data/pd-service-id/{pdServiceId},POST,/arms/reqAdd/excel-upload/server-data/pd-service-id/{pdServiceId},/arms/reqAdd,uploadServerData,com/arms/api/requirement/reqadd/controller/ReqAddController.java,474,,,
166,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/excel-upload/server-data/pd-service-id/{pdServiceId}/download,GET,/arms/reqAdd/excel-upload/server-data/pd-service-id/{pdServiceId}/download,/arms/reqAdd,downloadExcelFile,com/arms/api/requirement/reqadd/controller/ReqAddController.java,512,,,
167,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/getFilesByNode.do,GET,/arms/reqAdd/getFilesByNode.do,/arms/reqAdd,getFilesByNode,com/arms/api/requirement/reqadd/controller/ReqAddController.java,447,,,
168,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,POST /arms/reqAdd/getRequirementAssignee,POST,/arms/reqAdd/getRequirementAssignee,/arms/reqAdd,getRequirementAssignee,com/arms/api/requirement/reqadd/controller/ReqAddController.java,688,,,
169,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,POST /arms/reqAdd/sample/excel-to-list,POST,/arms/reqAdd/sample/excel-to-list,/arms/reqAdd,excelUpload,com/arms/api/requirement/reqadd/controller/ReqAddController.java,460,,,
170,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,POST /arms/reqAdd/uploadFileToNode.do,POST,/arms/reqAdd/uploadFileToNode.do,/arms/reqAdd,uploadFileToNode,com/arms/api/requirement/reqadd/controller/ReqAddController.java,430,,,
171,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,POST /arms/reqAdd/{changeReqTableName}/addNodeAndThenSkipToCreateAlmIssueFromKafka.do,POST,/arms/reqAdd/{changeReqTableName}/addNodeAndThenSkipToCreateAlmIssueFromKafka.do,/arms/reqAdd,addNodeAndThenSkipToCreateAlmIssueFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,725,,,
172,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,POST /arms/reqAdd/{changeReqTableName}/addNodeFromKafka.do,POST,/arms/reqAdd/{changeReqTableName}/addNodeFromKafka.do,/arms/reqAdd,addNodeFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,697,,,
173,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getChildNode.do,GET,/arms/reqAdd/{changeReqTableName}/getChildNode.do,/arms/reqAdd,getSwitchDBChildNode,com/arms/api/requirement/reqadd/controller/ReqAddController.java,257,,,
174,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getChildNodeWithParent.do,GET,/arms/reqAdd/{changeReqTableName}/getChildNodeWithParent.do,/arms/reqAdd,getSwitchDBChildNodeWithParent,com/arms/api/requirement/reqadd/controller/ReqAddController.java,284,,,
175,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getDetail.do,GET,/arms/reqAdd/{changeReqTableName}/getDetail.do,/arms/reqAdd,followReqLink,com/arms/api/requirement/reqadd/controller/ReqAddController.java,603,,,
176,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getMonitor.do,GET,/arms/reqAdd/{changeReqTableName}/getMonitor.do,/arms/reqAdd,getMonitor,com/arms/api/requirement/reqadd/controller/ReqAddController.java,153,,,
177,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getNode.do,GET,/arms/reqAdd/{changeReqTableName}/getNode.do,/arms/reqAdd,getSwitchDBNode,com/arms/api/requirement/reqadd/controller/ReqAddController.java,315,,,
178,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getNodeDetail.do,GET,/arms/reqAdd/{changeReqTableName}/getNodeDetail.do,/arms/reqAdd,loadReqNode,com/arms/api/requirement/reqadd/controller/ReqAddController.java,611,,,
179,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getNodesWhereInIds.do,GET,/arms/reqAdd/{changeReqTableName}/getNodesWhereInIds.do,/arms/reqAdd,getNodesWhereInIds,com/arms/api/requirement/reqadd/controller/ReqAddController.java,650,,,
180,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getNodesWithoutRoot.do,GET,/arms/reqAdd/{changeReqTableName}/getNodesWithoutRoot.do,/arms/reqAdd,getNodesWithoutRoot,com/arms/api/requirement/reqadd/controller/ReqAddController.java,175,,,
181,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getReqAddByParentAndTitle.do,GET,/arms/reqAdd/{changeReqTableName}/getReqAddByParentAndTitle.do,/arms/reqAdd,getReqAddByParentAndTitle,com/arms/api/requirement/reqadd/controller/ReqAddController.java,406,,,
182,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getReqAddByReqDefId.do,GET,/arms/reqAdd/{changeReqTableName}/getReqAddByReqDefId.do,/arms/reqAdd,getReqAddByReqDefId,com/arms/api/requirement/reqadd/controller/ReqAddController.java,419,,,
183,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getReqAddListByFilter,GET,/arms/reqAdd/{changeReqTableName}/getReqAddListByFilter,/arms/reqAdd,getReqAddListByFilter,com/arms/api/requirement/reqadd/controller/ReqAddController.java,341,,,
184,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getReqNodesWithoutRoot.do,GET,/arms/reqAdd/{changeReqTableName}/getReqNodesWithoutRoot.do,/arms/reqAdd,getReqNodesWithoutRoot,com/arms/api/requirement/reqadd/controller/ReqAddController.java,210,,,
185,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,GET /arms/reqAdd/{changeReqTableName}/getSwotReqNodesWithoutRoot.do,GET,/arms/reqAdd/{changeReqTableName}/getSwotReqNodesWithoutRoot.do,/arms/reqAdd,getSwotReqNodesWithoutRoot,com/arms/api/requirement/reqadd/controller/ReqAddController.java,233,,,
186,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,PUT /arms/reqAdd/{changeReqTableName}/moveNodeFromKafka.do,PUT,/arms/reqAdd/{changeReqTableName}/moveNodeFromKafka.do,/arms/reqAdd,moveNodeFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,915,,,
187,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,POST /arms/reqAdd/{changeReqTableName}/pruneEmptyFoldersFromUpload.do,POST,/arms/reqAdd/{changeReqTableName}/pruneEmptyFoldersFromUpload.do,/arms/reqAdd,pruneEmptyFoldersFromUpload,com/arms/api/requirement/reqadd/controller/ReqAddController.java,386,,,
188,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,DELETE /arms/reqAdd/{changeReqTableName}/removeNodeFromKafka.do,DELETE,/arms/reqAdd/{changeReqTableName}/removeNodeFromKafka.do,/arms/reqAdd,removeNodeFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,880,,,
189,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,PUT /arms/reqAdd/{changeReqTableName}/updateAllReqAddStateFromKafka.do,PUT,/arms/reqAdd/{changeReqTableName}/updateAllReqAddStateFromKafka.do,/arms/reqAdd,updateAllReqAddStateFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,1094,,,
190,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,PUT /arms/reqAdd/{changeReqTableName}/updateDataBaseFromKafka.do,PUT,/arms/reqAdd/{changeReqTableName}/updateDataBaseFromKafka.do,/arms/reqAdd,updateDataBaseFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,947,,,
191,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,PUT /arms/reqAdd/{changeReqTableName}/updateDateFromKafka.do,PUT,/arms/reqAdd/{changeReqTableName}/updateDateFromKafka.do,/arms/reqAdd,updateDateFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,999,,,
192,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,PUT /arms/reqAdd/{changeReqTableName}/updateNodeFromKafka.do,PUT,/arms/reqAdd/{changeReqTableName}/updateNodeFromKafka.do,/arms/reqAdd,updateNodeFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,753,,,
193,own,자체 선언,ReqAddController,com.arms.api.requirement.reqadd.controller,PUT /arms/reqAdd/{changeReqTableName}/updateReqAddTitleFromKafka.do,PUT,/arms/reqAdd/{changeReqTableName}/updateReqAddTitleFromKafka.do,/arms/reqAdd,updateReqAddTitleFromKafka,com/arms/api/requirement/reqadd/controller/ReqAddController.java,1046,,,
194,own,자체 선언,ReqAddPureController,com.arms.api.requirement.reqadd_pure.controller,GET /arms/reqAddPure/getFilesByNode.do,GET,/arms/reqAddPure/getFilesByNode.do,/arms/reqAddPure,getFilesByNode,com/arms/api/requirement/reqadd_pure/controller/ReqAddPureController.java,292,,,
195,own,자체 선언,ReqAddPureController,com.arms.api.requirement.reqadd_pure.controller,POST /arms/reqAddPure/sample/excel-to-list,POST,/arms/reqAddPure/sample/excel-to-list,/arms/reqAddPure,excelUpload,com/arms/api/requirement/reqadd_pure/controller/ReqAddPureController.java,305,,,
196,own,자체 선언,ReqAddPureController,com.arms.api.requirement.reqadd_pure.controller,POST /arms/reqAddPure/uploadFileToNode.do,POST,/arms/reqAddPure/uploadFileToNode.do,/arms/reqAddPure,uploadFileToNode,com/arms/api/requirement/reqadd_pure/controller/ReqAddPureController.java,275,,,
197,own,자체 선언,ReqAddPureController,com.arms.api.requirement.reqadd_pure.controller,GET /arms/reqAddPure/{changeReqTableName}/getChildNode.do,GET,/arms/reqAddPure/{changeReqTableName}/getChildNode.do,/arms/reqAddPure,getSwitchDBChildNode,com/arms/api/requirement/reqadd_pure/controller/ReqAddPureController.java,94,,,
198,own,자체 선언,ReqAddPureController,com.arms.api.requirement.reqadd_pure.controller,GET /arms/reqAddPure/{changeReqTableName}/getChildNodeWithParent.do,GET,/arms/reqAddPure/{changeReqTableName}/getChildNodeWithParent.do,/arms/reqAddPure,getSwitchDBChildNodeWithParent,com/arms/api/requirement/reqadd_pure/controller/ReqAddPureController.java,124,,,
199,own,자체 선언,ReqAddPureController,com.arms.api.requirement.reqadd_pure.controller,GET /arms/reqAddPure/{changeReqTableName}/getMonitor.do,GET,/arms/reqAddPure/{changeReqTableName}/getMonitor.do,/arms/reqAddPure,getMonitor,com/arms/api/requirement/reqadd_pure/controller/ReqAddPureController.java,70,,,
